mid,q1_diff,q2_diff,q3_diff,improved_score,score_change,q1_first,q1_second,q2_first,q2_second,q3_first,q3_second,avg_score_diff,max_score_diff_pos,max_score_diff_neg,pct_3p,pct_fg,pct_ft,pct_3p_reg,pct_fg_reg,pct_ft_reg,underdog_odds,p1_plays,p2_plays,p3_plays
DEN424,-10,-22,-20,True,7,False,False,False,False,False,True,-15.666666666666666,3,-26,0.5,0.640625,0.7272727272727273,0.12,0.16,-0.06,9.0,False,False,False
CHI503,-14,-17,-20,True,8,False,False,False,False,False,True,-12.950980392156865,0,-23,0.4761904761904761,0.55,0.5833333333333334,0.12,0.08,-0.19,3.6,False,False,True
MIL409,-5,-11,-19,True,11,True,False,False,False,False,False,-10.134920634920634,2,-21,0.358974358974359,0.5,0.9411764705882352,-0.03,0.04,0.16,2.2,False,False,False
TOR127,0,-9,-1,False,-6,False,True,False,False,False,True,-3.7850467289719623,5,-11,0.3684210526315789,0.4078947368421052,0.5384615384615384,-0.01,-0.05,-0.26,3.1,True,True,True
WAS419,-13,-6,-9,False,-3,False,False,True,True,False,False,-8.30327868852459,0,-17,0.2727272727272727,0.4857142857142857,0.5833333333333334,-0.09,0.01,-0.19,7.5,False,True,False
LAC506,-9,-23,-21,False,-3,False,False,False,False,False,True,-16.18103448275862,2,-25,0.5,0.5818181818181818,0.8421052631578947,0.15,0.12,0.07,4.2,False,False,False
PHO601,-8,-30,-29,False,-1,False,False,False,False,False,True,-20.96078431372549,5,-36,0.4,0.4929577464788732,0.8333333333333334,0.05,0.03,0.06,2.75,True,False,True
WAS330,-3,-8,-8,False,-2,False,False,False,True,True,False,-4.991071428571429,3,-11,0.4615384615384615,0.4861111111111111,0.7777777777777778,0.09,0.02,-0.0,2.6,True,False,True
BOS304,3,4,-9,True,2,True,False,True,False,False,False,-1.8796992481203008,9,-12,0.48,0.5932203389830508,0.76,0.1,0.13,-0.04,4.05,False,False,True
ORL425,-11,-5,-26,True,7,False,False,False,True,False,False,-10.914728682170542,4,-27,0.48,0.5507246376811594,0.8823529411764706,0.11,0.08,0.1,2.95,False,False,False
OKC113,-9,-12,-22,False,-7,False,False,False,True,False,True,-18.28205128205128,0,-31,0.40625,0.5,0.5454545454545454,0.04,0.03,-0.23,5.5,True,True,True
GSW101,-15,-12,-18,False,-7,False,False,True,True,False,False,-16.1869918699187,2,-31,0.4705882352941176,0.4788732394366197,0.7368421052631579,0.11,0.03,-0.04,2.3,True,True,True
DEN414,5,-11,-17,False,0,True,False,False,False,False,False,-8.176991150442477,6,-22,0.5,0.609375,0.7777777777777778,0.14,0.15,-0.0,2.9,True,True,True
LAC614,-17,-24,-21,True,7,False,False,False,True,True,False,-17.983471074380166,2,-29,0.4482758620689655,0.4761904761904761,0.875,0.11,0.03,0.11,2.9,True,True,True
BRK321,5,-7,-5,False,-2,True,False,False,True,False,True,-3.7094017094017095,14,-14,0.3043478260869565,0.5142857142857142,0.6428571428571429,-0.06,0.04,-0.14,4.2,True,True,True
HOU112,-21,-23,-26,True,9,False,False,False,False,False,False,-20.857142857142858,0,-30,0.4814814814814814,0.5285714285714286,0.6666666666666666,0.1,0.05,-0.12,2.5,True,False,True
UTA329,-9,-19,-38,False,-1,False,False,False,True,False,False,-21.690721649484537,0,-41,0.5172413793103449,0.4838709677419355,0.7894736842105263,0.13,-0.0,0.01,12.0,True,True,True
HOU120,-7,-12,-7,True,1,False,False,True,False,True,True,-7.887931034482759,2,-20,0.3076923076923077,0.5230769230769231,0.8666666666666667,-0.07,0.04,0.08,2.9,False,True,True
NOP201,-3,-2,-7,True,16,False,False,False,True,False,False,-1.3442622950819672,9,-10,0.3809523809523809,0.430379746835443,0.8571428571428571,0.0,-0.06,0.07,2.25,True,True,True
MIL115,-7,-8,-3,False,0,False,True,False,True,True,False,-4.177570093457944,4,-14,0.3571428571428571,0.4520547945205479,0.4705882352941176,-0.01,-0.01,-0.29,3.6,True,False,True
IND424,-10,3,-2,False,-4,False,True,True,True,True,False,-2.656,8,-15,0.2916666666666667,0.4189189189189189,0.7894736842105263,-0.07,-0.06,0.03,2.65,True,False,False
MIN414,-5,-17,-27,True,2,False,False,False,False,False,False,-16.975409836065573,0,-30,0.4333333333333333,0.5,0.9047619047619048,0.04,0.02,0.12,5.25,False,False,True
CHI316,-14,-8,-23,True,2,False,False,True,False,False,False,-12.863247863247864,1,-27,0.4,0.5342465753424658,0.8,0.04,0.06,0.03,3.4,True,False,False
DEN524,-6,-12,-14,False,-5,False,False,False,True,False,False,-12.472868217054264,3,-23,0.4285714285714285,0.5645161290322581,0.8461538461538461,0.06,0.09,0.06,2.1,True,True,True
DET123,3,2,-6,True,2,True,False,True,False,False,False,0.1338582677165354,11,-11,0.375,0.515625,0.7857142857142857,0.01,0.04,0.03,4.2,True,False,True
WAS503,-5,-16,-20,True,7,False,False,True,False,False,True,-11.662420382165603,5,-23,0.4,0.5975609756097561,0.8888888888888888,0.03,0.13,0.11,2.7,True,False,False
MIA1225,-3,-13,-9,False,-4,True,False,False,True,False,True,-9.894736842105264,8,-23,0.5185185185185185,0.5263157894736842,0.9333333333333332,0.14,0.06,0.14,2.3,True,True,True
PHO222,-6,-9,-29,False,-3,False,False,True,False,False,False,-13.974358974358974,1,-37,0.5,0.5135135135135135,0.9285714285714286,0.13,0.04,0.14,3.1,True,False,False
DEN429,3,-2,-2,False,-8,True,False,False,False,False,True,-4.595041322314049,5,-23,0.2692307692307692,0.4571428571428571,0.8,-0.11,-0.0,0.0,2.6,False,True,True
WAS215,-4,-3,-11,False,-1,False,False,True,False,False,False,-7.228571428571429,1,-18,0.4166666666666667,0.5147058823529411,0.7692307692307693,0.03,0.03,-0.01,2.05,False,False,False
HOU405,0,-10,-9,True,6,False,False,False,False,False,True,-4.858156028368795,8,-15,0.4838709677419355,0.5373134328358209,0.9333333333333332,0.1,0.06,0.15,8.5,False,False,True
PHO103,-13,-20,-7,True,2,False,True,False,True,True,True,-12.517241379310343,2,-31,0.5416666666666666,0.5238095238095238,0.6923076923076923,0.19,0.06,-0.09,2.3,True,True,True
POR212,-11,-21,-23,True,4,False,False,True,False,False,False,-17.347826086956523,0,-30,0.3703703703703703,0.53125,0.9565217391304348,-0.01,0.05,0.18,2.65,True,True,True
PHI516,-6,5,-9,False,-2,False,False,True,False,False,False,-3.4814814814814814,8,-16,0.4571428571428571,0.5135135135135135,0.7,0.08,0.04,-0.09,3.2,False,False,False
HOU505,-9,-12,-17,False,-3,False,False,False,False,True,False,-12.11111111111111,4,-24,0.4615384615384615,0.5428571428571428,0.9090909090909092,0.08,0.06,0.13,9.5,False,False,False
CLE206,-3,-5,-17,False,-8,True,False,True,False,False,False,-8.767241379310345,4,-30,0.3928571428571428,0.5373134328358209,0.7333333333333333,0.01,0.05,-0.05,5.75,True,True,True
PHI416,-11,-12,-4,True,1,False,True,False,False,True,True,-8.298076923076923,2,-17,0.3428571428571428,0.4307692307692308,0.6842105263157895,-0.01,-0.03,-0.09,2.7,False,True,True
LAL226,5,3,-9,False,0,True,False,False,True,False,False,-0.4220183486238532,11,-16,0.3181818181818182,0.4545454545454545,0.75,-0.05,-0.02,-0.04,2.7,True,False,False
OKC514,-10,-14,-26,True,10,False,False,False,False,False,False,-15.214953271028037,-3,-29,0.4230769230769231,0.5,0.7894736842105263,0.06,0.03,0.02,11.0,False,True,False
ORL1223,-2,3,-4,True,10,False,False,True,True,False,False,1.4285714285714286,9,-5,0.4285714285714285,0.5254237288135594,0.8823529411764706,0.06,0.05,0.1,2.7,True,True,True
MIA323,-5,-15,-12,True,2,False,False,False,False,False,True,-11.80952380952381,5,-23,0.3448275862068966,0.4861111111111111,1.0,-0.02,0.03,0.22,2.1,True,True,True
MIN210,5,6,-7,False,0,True,False,True,False,False,False,-1.0573770491803278,13,-13,0.4705882352941176,0.4375,0.8421052631578947,0.08,-0.04,0.06,4.6,True,True,True
ORL1231,-16,-35,-29,True,5,False,False,False,False,True,True,-23.86238532110092,1,-38,0.56,0.5142857142857142,0.8571428571428571,0.19,0.04,0.07,2.55,True,False,True
BRK601,-7,-8,-7,False,-7,True,False,True,False,False,True,-7.508064516129032,6,-22,0.3636363636363636,0.4677419354838709,0.9090909090909092,-0.01,0.0,0.12,8.5,True,False,True
BOS211,-5,-10,-8,False,-6,False,True,False,False,False,True,-8.692307692307692,-1,-19,0.5333333333333333,0.4545454545454545,0.75,0.15,-0.01,-0.05,2.25,True,True,True
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.03,0.02,0.06,2.95,True,False,True
MIN129,0,-5,-14,False,-10,True,False,True,False,False,False,-5.991735537190083,7,-26,0.4615384615384615,0.4590163934426229,0.8387096774193549,0.07,-0.02,0.05,4.9,False,True,True
DAL212,7,-4,-7,False,-6,False,False,False,False,False,True,-5.120300751879699,7,-16,0.5526315789473685,0.5588235294117647,0.8461538461538461,0.17,0.09,0.06,2.3,True,True,True
HOU228,-7,-26,-35,False,-14,True,False,False,False,False,False,-23.931297709923665,4,-49,0.2631578947368421,0.5205479452054794,0.7777777777777778,-0.12,0.04,-0.01,2.5,False,False,False
WAS212,-7,-11,-15,False,-3,False,False,False,False,True,False,-10.703703703703704,4,-25,0.2857142857142857,0.4266666666666667,0.6470588235294118,-0.08,-0.04,-0.13,2.3,True,False,True
PHO507,3,7,-2,False,-21,False,True,False,True,False,False,-1.5483870967741935,11,-23,0.3448275862068966,0.4428571428571428,1.0,0.01,0.0,0.24,3.25,True,True,True
GSW425,7,2,-2,False,-2,True,False,True,False,False,False,1.8448275862068968,9,-6,0.4482758620689655,0.5352112676056338,0.8333333333333334,0.07,0.05,0.05,3.7,True,False,True
OKC314,-3,-7,-10,True,16,False,False,True,False,True,False,-1.3623188405797102,11,-12,0.375,0.5714285714285714,0.7777777777777778,0.01,0.1,0.0,4.4,True,False,False
MEM226,-2,-16,-18,False,-2,True,False,False,False,True,False,-9.353982300884956,4,-20,0.3928571428571428,0.5483870967741935,1.0,0.03,0.09,0.21,3.65,True,True,True
BRK522,5,6,-5,False,-6,True,False,False,True,False,True,-0.8761061946902655,12,-17,0.24,0.4590163934426229,0.9411764705882352,-0.13,-0.0,0.16,4.2,True,False,True
DET429,0,-6,-3,False,-7,False,False,False,False,True,True,-1.9586776859504127,6,-10,0.48,0.4769230769230769,0.9230769230769232,0.12,0.0,0.16,3.65,False,False,False
MEM531,-3,-5,-13,True,6,False,False,False,False,True,False,-4.435483870967742,4,-13,0.5185185185185185,0.5217391304347826,0.875,0.15,0.06,0.09,3.0,True,True,True
MIA419,-2,1,-15,False,-7,False,False,True,False,False,False,-6.585858585858586,6,-29,0.3846153846153846,0.4729729729729729,0.5714285714285714,0.0,-0.01,-0.21,2.7,False,False,True
ATL111,4,-15,-32,True,14,True,False,False,False,False,False,-10.86111111111111,9,-35,0.4193548387096774,0.4383561643835616,0.7692307692307693,0.06,-0.01,0.01,3.0,False,False,True
SAS209,-2,0,-16,False,-7,True,False,False,True,False,True,-6.514018691588785,8,-24,0.4137931034482758,0.4558823529411764,0.6666666666666666,0.04,-0.02,-0.09,1.9090909090909087,True,True,False
NOP221,-2,-16,-13,True,18,True,False,False,False,False,True,-6.924812030075188,9,-24,0.3333333333333333,0.4411764705882353,0.7916666666666666,-0.05,-0.03,0.0,2.2,True,True,True
PHO315,1,-8,-19,False,-4,True,False,True,False,False,False,-7.73109243697479,7,-28,0.4166666666666667,0.5757575757575758,1.0,0.05,0.11,0.21,3.6,True,True,True
BOS228,-5,-5,-3,True,2,False,True,False,True,False,True,-3.2357723577235773,8,-11,0.32,0.4057971014492754,0.6818181818181818,-0.05,-0.07,-0.1,3.1,True,True,True
DEN406,-7,-20,-23,True,8,True,False,False,False,False,True,-12.596774193548388,5,-28,0.4705882352941176,0.6266666666666667,0.875,0.11,0.15,0.11,6.75,True,False,False
TOR114,-1,-9,-13,True,10,True,False,False,True,True,False,-5.194174757281553,8,-18,0.4871794871794871,0.5384615384615384,0.9090909090909092,0.12,0.07,0.16,5.25,True,False,True
SAS116,9,3,-3,False,-9,True,False,False,True,False,False,0.2897196261682243,10,-15,0.1578947368421052,0.379746835443038,0.8,-0.22,-0.1,0.02,3.6,False,False,True
CHI416,0,0,-9,False,-2,False,False,False,True,False,False,-5.942622950819672,8,-20,0.4242424242424242,0.5,0.7777777777777778,0.07,0.03,0.0,2.45,False,True,True
LAC630,-4,-9,-14,False,-13,False,False,True,False,False,False,-9.71186440677966,1,-28,0.5833333333333334,0.5416666666666666,0.5555555555555556,0.23,0.08,-0.22,1.9523809523809523,False,True,True
DET403,-26,-19,-27,False,-17,False,False,False,True,False,False,-24.69811320754717,-3,-47,0.4666666666666667,0.5344827586206896,0.7058823529411765,0.1,0.06,-0.05,2.25,True,False,False
MIA1229,-20,-32,-40,False,-7,False,False,False,False,False,False,-29.63716814159292,-2,-51,0.5853658536585366,0.5774647887323944,0.8181818181818182,0.22,0.12,0.04,3.0,False,True,True
ORL412,-12,-23,-28,True,5,True,False,False,False,True,False,-19.703389830508478,6,-30,0.4285714285714285,0.5068493150684932,0.6666666666666666,0.06,0.04,-0.12,3.3,False,False,False
DET321,5,-1,-10,False,-4,True,False,False,False,False,False,-4.040404040404041,8,-20,0.5294117647058824,0.4745762711864407,0.8333333333333334,0.17,-0.0,0.07,2.3,True,False,True
PHI421,1,0,-1,False,-2,True,False,False,False,True,False,-1.0083333333333333,10,-9,0.3125,0.4444444444444444,0.9166666666666666,-0.05,-0.01,0.15,2.35,False,False,True
OKC206,-19,-21,-2,False,0,False,True,False,False,True,True,-10.959016393442624,6,-23,0.3793103448275862,0.4861111111111111,0.7894736842105263,-0.01,0.0,0.0,2.15,False,True,True
OKC216,-13,-14,-14,True,3,False,False,True,False,False,True,-10.864864864864863,5,-24,0.4375,0.4657534246575342,0.6470588235294118,0.07,-0.01,-0.13,2.9,False,True,True
DET211,-9,0,-12,False,-4,True,False,True,True,False,False,-6.59047619047619,7,-19,0.4545454545454545,0.4925373134328358,1.0,0.09,0.02,0.24,2.55,True,True,True
PHI217,-14,-26,-17,True,12,True,False,False,False,True,True,-13.577235772357724,5,-29,0.5217391304347826,0.5384615384615384,0.875,0.14,0.06,0.09,4.3,False,False,False
CLE322,-1,-4,-14,False,0,False,False,True,False,False,False,-6.64957264957265,3,-19,0.4347826086956521,0.5352112676056338,0.5714285714285714,0.05,0.05,-0.21,2.6,True,True,True
OKC408,0,-4,-18,False,-9,False,False,False,False,False,False,-8.213675213675213,8,-29,0.3333333333333333,0.4929577464788732,0.7777777777777778,-0.03,0.02,0.0,2.5,False,False,False
ORL505,-12,-18,-25,False,-11,False,False,True,False,False,False,-18.14406779661017,0,-36,0.4594594594594595,0.5205479452054794,0.7,0.09,0.05,-0.09,7.25,False,False,False
IND421,-6,-10,-7,True,1,False,False,False,False,True,False,-6.049180327868853,4,-13,0.40625,0.4625,0.8571428571428571,0.04,-0.01,0.08,4.1,False,True,False
LAL318,-7,-15,-4,False,-7,False,False,False,False,True,False,-6.68141592920354,3,-18,0.3125,0.4444444444444444,0.75,-0.05,-0.02,0.01,3.5,True,True,True
MEM217,1,-1,-1,False,-8,False,False,False,False,False,True,-3.9609375,4,-15,0.4,0.4848484848484848,0.8235294117647058,0.04,0.01,0.05,3.25,True,True,True
POR118,-4,-5,-5,False,-16,True,False,False,True,False,True,-5.547008547008547,4,-22,0.3181818181818182,0.5217391304347826,0.8,-0.05,0.05,0.01,2.05,True,False,False
ORL509,-15,-30,-38,True,6,False,False,False,False,False,False,-24.58974358974359,2,-43,0.3783783783783784,0.5064935064935064,0.7142857142857143,0.01,0.04,-0.07,3.5,False,False,False
WAS129,-9,-11,-18,True,2,False,False,True,False,False,True,-11.40625,2,-23,0.391304347826087,0.4677419354838709,0.8461538461538461,0.02,-0.0,0.07,2.45,True,True,True
SAC509,-8,-20,-35,True,7,False,False,False,False,False,False,-19.521008403361343,5,-35,0.46875,0.5846153846153846,0.7894736842105263,0.1,0.11,0.02,4.75,False,True,False
CLE504,-6,-6,-2,False,-14,True,False,True,False,False,True,-3.5303030303030303,4,-16,0.2727272727272727,0.4931506849315068,0.9230769230769232,-0.11,0.01,0.14,8.0,True,False,True
CHO506,-10,-6,-22,True,1,False,False,False,True,False,False,-12.27450980392157,0,-24,0.5185185185185185,0.5205479452054794,0.5,0.15,0.05,-0.24,2.6,True,False,True
GSW215,0,-10,-17,False,-14,False,False,True,False,True,False,-9.658333333333331,5,-33,0.5185185185185185,0.5522388059701493,1.0,0.14,0.07,0.22,5.5,True,True,True
MIL109,-13,-10,-15,True,5,False,False,True,False,True,False,-9.464646464646464,2,-19,0.2962962962962963,0.4428571428571428,0.7272727272727273,-0.09,-0.04,-0.05,4.5,False,False,True
UTA413,9,-2,-19,True,9,True,False,False,False,False,False,-4.88,17,-25,0.4375,0.4838709677419355,0.875,0.07,0.01,0.1,13.0,False,True,True
SAC228,-3,-1,-8,True,9,False,True,True,False,False,False,-3.885496183206107,3,-14,0.4642857142857143,0.5352112676056338,0.875,0.1,0.07,0.13,2.5,True,False,True
UTA508,0,-6,-13,True,5,False,False,False,False,False,True,-9.1,7,-22,0.3928571428571428,0.5223880597014925,0.8823529411764706,0.01,0.04,0.1,12.0,False,False,False
GSW106,-6,-1,-6,False,-1,False,False,False,True,False,False,-5.163793103448276,6,-12,0.25,0.453125,1.0,-0.11,0.0,0.22,2.8,True,True,True
CHO513,-8,3,-7,False,-16,True,False,True,True,False,False,-4.861386138613861,6,-23,0.5,0.5471698113207547,0.7142857142857143,0.13,0.08,-0.03,3.9,True,False,True
CLE401,0,-2,-12,False,-8,False,False,False,True,False,False,-7.889908256880734,8,-26,0.4137931034482758,0.3972602739726027,0.7142857142857143,0.03,-0.09,-0.06,5.0,True,True,True
GSW112,-9,-7,-2,True,11,False,True,True,False,True,False,-2.2857142857142856,11,-9,0.3214285714285714,0.4426229508196721,0.631578947368421,-0.04,-0.03,-0.15,2.35,True,True,False
BRK405,3,10,-1,False,-1,False,True,True,True,False,False,2.396694214876033,14,-8,0.3636363636363636,0.5151515151515151,0.6842105263157895,0.03,0.08,-0.08,3.0,True,True,True
IND518,-16,-24,-30,True,3,False,False,False,False,False,False,-23.015037593984964,0,-39,0.4827586206896552,0.5972222222222222,0.8,0.12,0.13,0.06,2.1,True,False,True
LAC320,-16,-22,-22,False,-5,False,False,True,False,True,True,-19.6198347107438,0,-31,0.3333333333333333,0.5645161290322581,1.0,-0.03,0.1,0.26,5.0,True,True,True
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.05,0.03,0.06,2.95,True,False,True
HOU316,-13,-15,-1,False,-11,True,False,False,True,True,True,-9.963963963963964,5,-23,0.4482758620689655,0.5230769230769231,0.9230769230769232,0.07,0.04,0.14,4.2,False,True,False
PHI112,-3,8,-1,False,-2,False,True,True,True,False,False,-0.6617647058823529,13,-12,0.3235294117647059,0.4558823529411764,0.5625,-0.04,-0.0,-0.22,4.2,False,False,True
IND120,-9,-2,-1,False,-11,False,True,True,True,False,True,-6.2727272727272725,3,-16,0.1904761904761904,0.5135135135135135,0.8666666666666667,-0.18,0.05,0.08,2.2,True,True,False
POR507,-12,-4,-4,False,-1,False,True,True,True,True,False,-5.072072072072072,3,-14,0.3333333333333333,0.4477611940298507,1.0,-0.02,-0.01,0.22,3.7,False,True,False
IND1223,-2,5,-6,False,-8,False,True,False,True,False,False,-3.911290322580645,6,-18,0.2,0.4729729729729729,0.6842105263157895,-0.14,0.03,-0.08,3.7,True,True,True
MIA403,-9,-13,-11,False,-3,False,False,True,False,True,False,-10.044642857142858,5,-18,0.4,0.5081967213114754,0.7692307692307693,0.02,0.02,-0.01,7.5,True,True,True
LAL1228,-8,4,-1,True,9,False,True,True,False,False,True,-0.4867256637168141,8,-13,0.4210526315789473,0.5,0.8461538461538461,0.05,0.03,0.06,5.0,False,False,False
MIN110,3,-5,-3,True,11,True,False,False,False,True,False,1.0714285714285714,8,-9,0.2857142857142857,0.4117647058823529,0.6363636363636364,-0.11,-0.07,-0.15,2.65,False,True,True
SAS304,3,-11,-3,True,8,False,False,False,False,True,False,-2.630630630630631,8,-14,0.3478260869565217,0.4852941176470588,1.0,-0.02,0.01,0.23,3.3,True,True,True
DEN107,-6,-9,-2,True,9,False,True,False,True,True,True,-3.642857142857143,7,-12,0.3235294117647059,0.3582089552238806,0.9444444444444444,-0.04,-0.1,0.18,2.25,True,True,False
BRK202,-8,-1,-2,True,6,False,True,True,True,False,False,-1.6746031746031746,10,-12,0.48,0.4666666666666667,1.0,0.11,0.01,0.22,2.0,True,True,True
WAS421,18,2,-7,True,11,True,False,False,False,False,False,2.7829457364341086,19,-11,0.375,0.4571428571428571,0.8947368421052632,0.01,-0.01,0.11,2.2,True,True,False
GSW130,-12,-19,-26,False,-1,False,False,False,False,False,True,-19.747663551401867,0,-35,0.5,0.5428571428571428,0.75,0.14,0.07,-0.01,2.9,True,True,True
NOP401,1,7,-5,True,10,False,False,True,True,False,False,1.0081967213114753,13,-7,0.4,0.3770491803278688,0.8333333333333334,0.03,-0.09,0.05,2.8,False,False,False
DAL421,3,-9,-10,False,0,True,False,False,False,False,False,-4.338461538461538,8,-17,0.3870967741935484,0.5138888888888888,0.8235294117647058,0.03,0.04,0.06,6.0,True,False,False
ATL513,-13,-20,-22,False,-1,False,False,True,False,True,False,-15.666666666666666,3,-30,0.3333333333333333,0.4571428571428571,0.8636363636363636,-0.04,-0.01,0.08,8.0,False,False,False
IND427,1,-11,-35,True,14,True,False,False,False,False,False,-12.61111111111111,5,-43,0.6538461538461539,0.5185185185185185,0.8571428571428571,0.29,0.05,0.08,2.9,False,True,False
CHO411,13,7,-2,True,6,True,False,False,False,False,False,4.616161616161616,17,-10,0.3714285714285714,0.4262295081967213,0.8571428571428571,0.02,-0.04,0.05,2.2,False,True,True
ORL111,-2,-9,-4,False,-18,True,False,False,False,True,True,-6.54054054054054,5,-25,0.2916666666666667,0.4923076923076923,0.8333333333333334,-0.08,0.02,0.05,5.0,True,False,True
HOU414,-9,-20,-12,True,4,False,False,False,False,True,True,-12.578947368421051,-2,-22,0.4482758620689655,0.5512820512820513,0.5833333333333334,0.07,0.07,-0.2,2.5,False,False,True
NOP323,-3,-13,-26,True,9,False,False,False,False,False,False,-13.992248062015504,5,-30,0.3181818181818182,0.5588235294117647,0.9047619047619048,-0.03,0.1,0.13,3.1,False,False,True
OKC516,9,2,-2,True,7,True,False,False,False,False,True,2.495726495726496,13,-7,0.2285714285714285,0.425,0.8,-0.14,-0.05,0.03,4.0,False,False,False
LAL118,-12,-16,-11,True,13,False,False,True,False,True,False,-8.479674796747968,5,-19,0.4,0.53125,0.7272727272727273,0.04,0.08,-0.05,4.75,True,True,True
UTA402,-1,-9,-15,True,8,False,False,True,False,True,False,-4.875,5,-17,0.4,0.4833333333333333,0.9523809523809524,0.04,0.01,0.18,6.25,True,True,True
PHO607,0,1,-9,False,-8,True,False,False,False,True,False,-2.0267857142857144,10,-20,0.3928571428571428,0.4923076923076923,0.8666666666666667,0.03,0.02,0.09,2.9,False,True,False
OKC331,-2,-8,-2,True,12,False,True,False,False,True,False,-2.258928571428572,10,-14,0.3888888888888889,0.4461538461538462,0.85,0.02,-0.03,0.08,3.75,False,False,False
MIL311,-5,-17,-19,False,-14,False,False,True,False,False,True,-15.034188034188034,6,-38,0.4347826086956521,0.578125,0.9285714285714286,0.1,0.14,0.17,5.75,True,True,True
MIN324,3,-1,-15,False,-5,True,False,True,False,False,False,-5.19672131147541,13,-23,0.3235294117647059,0.4246575342465753,0.75,-0.07,-0.06,-0.04,3.9,True,False,True
NYK1226,0,-5,-17,False,-3,False,False,True,False,False,False,-6.317757009345795,5,-20,0.32,0.4788732394366197,0.7142857142857143,-0.02,0.04,-0.05,4.0,True,True,True
MIL511,-7,-11,-8,False,-4,True,False,False,True,False,True,-9.224137931034482,0,-15,0.2692307692307692,0.4285714285714285,0.6666666666666666,-0.1,-0.04,-0.12,11.0,False,False,False
SAC414,-11,-10,-10,False,-2,False,False,False,True,False,False,-10.015384615384615,1,-19,0.3125,0.5441176470588235,0.7368421052631579,-0.07,0.06,-0.05,2.1,True,True,True
MIL711,3,-15,-22,True,2,False,False,False,False,True,False,-8.513043478260869,6,-25,0.3793103448275862,0.4861111111111111,0.85,0.03,0.02,0.07,2.8,True,True,True
SAS422,-1,-10,-12,False,-3,False,False,False,False,False,True,-6.822429906542056,5,-18,0.4444444444444444,0.5081967213114754,0.75,0.08,0.03,-0.01,3.1,False,False,False
CHO511,-12,-3,-5,False,0,False,True,True,True,False,False,-6.788617886178862,3,-21,0.3846153846153846,0.4925373134328358,0.8333333333333334,0.02,0.02,0.09,3.0,True,False,True
UTA215,7,-6,-12,True,1,True,False,False,False,False,True,-2.3,14,-16,0.4117647058823529,0.5555555555555556,0.8461538461538461,0.05,0.1,0.08,4.2,True,True,False
SAC115,-3,-8,-29,False,-9,True,False,True,False,False,False,-12.208333333333334,8,-39,0.5185185185185185,0.582089552238806,0.7777777777777778,0.14,0.09,-0.01,3.5,True,True,True
DET511,-10,-22,-21,True,2,False,False,True,False,False,False,-15.508620689655173,0,-27,0.2777777777777778,0.4285714285714285,0.6666666666666666,-0.08,-0.05,-0.09,3.6,False,False,False
NOP304,-16,-10,-7,False,-3,False,True,True,True,True,True,-8.83177570093458,2,-17,0.28,0.4745762711864407,0.875,-0.1,0.01,0.08,2.1,True,False,True
MIN331,-7,-1,-11,True,12,False,False,False,True,False,False,-6.471153846153846,2,-18,0.5263157894736842,0.5,0.6923076923076923,0.13,0.02,-0.09,2.35,True,True,True
BRK123,-11,-10,-14,True,10,False,False,False,True,False,False,-8.474074074074075,0,-18,0.5517241379310345,0.5409836065573771,0.8235294117647058,0.19,0.08,0.04,3.8,False,True,True
PHI414,-4,-7,-10,True,4,False,False,False,True,False,False,-8.28888888888889,1,-22,0.4285714285714285,0.5352112676056338,0.8181818181818182,0.06,0.08,0.04,4.3,False,True,False
SAC1227,5,-3,-12,False,-4,True,False,False,False,True,False,-2.333333333333333,8,-23,0.4444444444444444,0.4857142857142857,1.0,0.06,-0.0,0.21,2.4,True,True,True
UTA526,-9,-20,-6,False,-6,False,False,False,False,True,True,-10.40268456375839,3,-22,0.5,0.53125,0.75,0.13,0.07,-0.04,5.25,True,True,True
ATL102,-10,-12,-4,True,9,False,False,False,False,False,True,-5.597938144329897,6,-15,0.3333333333333333,0.4242424242424242,0.5555555555555556,-0.05,-0.06,-0.22,3.0,True,True,False
UTA403,-18,-38,-35,False,-11,False,False,False,False,False,True,-30.57627118644068,2,-46,0.575,0.582089552238806,0.6666666666666666,0.2,0.11,-0.12,10.25,False,False,False
PHO207,-8,-3,-8,False,-1,False,False,True,True,False,True,-6.774193548387097,1,-17,0.3043478260869565,0.5081967213114754,1.0,-0.07,0.04,0.21,2.25,True,False,False
HOU317,-4,-24,-15,True,1,True,False,False,False,True,True,-12.783018867924527,3,-26,0.3714285714285714,0.4782608695652174,0.875,-0.01,-0.0,0.09,6.0,False,False,True
ATL406,4,0,-17,True,1,False,False,False,False,False,False,-3.7094017094017095,13,-21,0.7916666666666666,0.5757575757575758,0.75,0.41,0.11,-0.04,2.45,False,True,True
UTA121,12,-1,-8,False,-3,True,False,False,False,False,True,-1.413533834586466,16,-17,0.3870967741935484,0.5076923076923077,0.9565217391304348,0.01,0.04,0.17,3.4,True,True,True
UTA324,-21,-25,-29,False,-1,False,False,True,False,False,True,-23.514851485148515,0,-38,0.4,0.4626865671641791,0.9230769230769232,0.04,0.0,0.15,8.0,False,False,False
